 !NB. This file contains data that is averaged or summed over daily periods.!
Time (days),mod_ET(mm/d),mod_LE(MJ/m2/d),mod_ET(MJ.m-2.d-1),mod_SoilE(mm/d),mod_can_evap(mm/d),weighted_SWP(MPa),plant_resistance_layer1,canopy_soil_resistance_layer1,LSC(mmol/m2/s/Mpa),sapflow(mm/d),mean-LAI
216,1.2173791,2.9856689,2.5804564,.1183206,.0472446,-.2409444,3.8287011,2.5915614,.2716690,2.0882332,3.4400000
217,1.1450830,2.8108818,2.6214682,.1198905,-.0432499,-.2425022,3.8287011,2.5938165,.2715736,2.0818176,3.4400000
218,1.1313874,2.7709176,2.6227855,.1337393,-.0735998,-.2484679,3.8287011,2.6107058,.2708613,2.1087093,3.4400000
219,1.3885824,3.3990354,2.3902369,.1232096,.2891413,-.2393133,3.8287011,2.6726697,.2682797,1.9860386,3.4400000
220,1.2647053,3.1135555,2.3884226,.0792184,.2152372,-.2410732,3.8287011,2.6758445,.2681488,1.9067609,3.4400000
221,.9800767,2.4072709,2.4700775,.0973833,-.1225131,-.2411017,3.8287011,2.6758483,.2681486,1.9668628,3.4400000
222,1.1639015,2.8583986,2.4772021,.0910375,.0650629,-.2472561,3.8287011,2.6969221,.2672827,2.0146229,3.4400000
223,.9821411,2.4206604,2.2233709,.0916203,-.0110427,-.2390336,3.8287011,2.7528531,.2650113,1.7842113,3.4400000
224,.9928463,2.4450479,2.3171568,.0926560,-.0405834,-.2410097,3.8287011,2.7573788,.2648292,1.8369950,3.4400000
225,1.1061259,2.7190336,2.4771641,.1025757,-.0046256,-.2452700,3.8287011,2.7781151,.2639980,1.9711312,3.4400000
226,1.1691231,2.8642183,2.5122840,.1089989,.0352903,-.2473545,3.8287011,2.7833661,.2637883,2.0375118,3.4400000
227,1.0938526,2.6867253,2.3370385,.0975867,.0457817,-.2442944,3.8287011,2.8573192,.2608706,1.9168979,3.4400000
228,.8945675,2.2063774,2.0485977,.0690126,-.0043573,-.2442900,3.8287011,2.8573525,.2608693,1.6515580,3.4400000
229,1.2667375,3.1149720,2.6420485,.1242911,.0681407,-.2465600,3.8287011,2.8637661,.2606193,1.9584663,3.4400000
230,1.5721900,3.8535261,3.2091767,.1957268,.0675527,-.2504949,3.8287011,2.8915636,.2595413,2.5228179,3.4400000
231,1.3345810,3.2627894,3.2803475,.2277409,-.2341085,-.2529236,3.8287011,2.8991422,.2592489,2.6104240,3.4400000
232,1.8648918,4.5567755,3.3917085,.2476140,.2293827,-.2467564,3.8287011,2.9428002,.2575775,2.6789916,3.4400000
233,1.3203605,3.2322290,2.9667206,.1719201,-.0627035,-.2467975,3.8287011,2.9428256,.2575765,2.5834442,3.4400000
234,1.1933263,2.9240815,2.7661249,.1541470,-.0884141,-.2530501,3.8287011,2.9842804,.2560092,2.2079684,3.4400000
235,1.0658559,2.6227707,2.3252730,.0978323,.0238430,-.2530958,3.8287011,2.9842980,.2560086,1.9335178,3.4400000
236,.9672457,2.3785158,2.2136396,.0956542,-.0274199,-.2530958,3.8287011,2.9842980,.2560086,1.7604951,3.4400000
237,1.0533950,2.5934166,2.5205414,.1056202,-.0760503,-.2479368,3.8287011,3.0213135,.2546252,1.9227391,3.4400000
238,1.4688213,3.6042284,3.0250962,.1674506,.0682460,-.2506597,3.8287011,3.0323195,.2542167,2.3268687,3.4400000
239,1.6526501,4.0411881,3.1635918,.2201963,.1389246,-.2541342,3.8287011,3.0693738,.2528511,2.5049051,3.4400000
240,1.3887289,3.3930151,2.8798459,.2156684,-.0050199,-.2541333,3.8287011,3.0693808,.2528509,2.4551411,3.4400000
241,.7377719,1.8191188,1.9696369,.0652101,-.1253097,-.2541860,3.8287011,3.0693878,.2528506,1.7158978,3.4400000
242,.5633007,1.3967157,1.3728021,.0417662,-.0319583,-.2541855,3.8287011,3.0693915,.2528505,1.0975369,3.4400000
243,1.0608388,2.6209084,2.0544292,.0801872,.1488583,-.2499507,3.8287011,3.1002495,.2517244,1.5440512,3.4400000
244,1.1767067,2.8985594,2.5501336,.1170960,.0244338,-.2560229,3.8287011,3.1553738,.2497376,1.9504009,3.4400000
245,1.4258968,3.4968274,3.0321036,.1825824,.0074894,-.2560229,3.8398637,3.1553738,.2500660,2.3325471,3.4299998
246,1.3254979,3.2471517,3.1296646,.1959191,-.1476089,-.2560229,3.8510914,3.1553738,.2503953,2.4985630,3.4199998
247,1.3178592,3.2226168,2.9179297,.2034498,-.0782509,-.2588170,3.8623849,3.2006116,.2491196,2.4026206,3.4099998
248,1.6062726,3.9243749,3.1926641,.2245775,.0751593,-.2620007,3.8737448,3.2169769,.2488754,2.4708690,3.3999998
249,1.3814287,3.3777597,2.7934011,.1996696,.0403662,-.2585292,3.8851718,3.2433320,.2482865,2.4067187,3.3899998
250,1.2647209,3.0979102,2.8256592,.1866914,-.0744793,-.2585290,3.8966664,3.2433342,.2486201,2.1859511,3.3799998
251,1.3949632,3.4245433,2.5469950,.1402693,.2172382,-.2585290,3.9082292,3.2433342,.2489547,2.1749758,3.3699998
252,.5690345,1.4016910,1.7966156,.0669381,-.2258078,-.2585928,3.9198609,3.2433441,.2492899,1.4893546,3.3599998
253,1.2611056,3.1035480,2.3885869,.1201550,.1702732,-.2585928,3.9315619,3.2433441,.2496263,1.7595673,3.3499998
254,1.2243073,3.0035674,2.7317813,.1683267,-.0569476,-.2585927,3.9433331,3.2433452,.2499635,2.1793312,3.3399998
255,1.1090560,2.7162032,2.4916793,.1588687,-.0661437,-.2610182,3.9551749,3.2930603,.2485849,2.0806718,3.3299998
256,1.0479921,2.5776993,2.2262798,.1052888,.0389251,-.2615786,3.9670881,3.3343981,.2475152,1.8572508,3.3199998
257,.3735939,.9273662,1.0325430,.0281687,-.0697630,-.2616481,3.9790733,3.3344095,.2478558,.9225811,3.3099998
258,.3783960,.9394868,.8392640,.0214525,.0196849,-.2616480,3.9911311,3.3344101,.2481976,.6814941,3.2999998
259,.5175607,1.2853756,1.0756828,.0274082,.0569925,-.2616480,4.0032622,3.3344101,.2485404,.8003686,3.2899998
260,.7227754,1.7848730,1.8857404,.0674971,-.1086473,-.2615229,4.0154672,3.4054020,.2465033,1.3973757,3.2799998
261,.5943389,1.4666205,1.2098364,.0346461,.0703613,-.2615230,4.0277469,3.4054014,.2468486,1.0869398,3.2699998
262,.4318667,1.0722190,.9829735,.0263294,.0098232,-.2615229,4.0401020,3.4054020,.2471949,.7902332,3.2599998
263,.2754463,.6828285,.8598677,.0179811,-.0888930,-.2615229,4.0525331,3.4054020,.2475422,.7131925,3.2499998
264,-.1087810,-.2709193,.8218191,.0178229,-.4570834,-.2615229,4.0650409,3.4054020,.2478905,.6486067,3.2399998
265,.1590842,.3913955,1.3355185,.0431344,-.4224177,-.2651312,4.0776262,3.4297510,.2474347,.9688971,3.2299998
266,.4788604,1.1824580,1.7524841,.0661353,-.2957751,-.2667926,4.0902896,3.4876915,.2458906,1.3267008,3.2199998
267,.6394504,1.5754320,2.0482059,.0910269,-.2817912,-.2651050,4.1030319,3.5012550,.2458033,1.5951759,3.2099998
268,.5681333,1.3939747,2.2622256,.1173869,-.4687146,-.2651050,4.1158539,3.5012550,.2461564,1.7330417,3.1999998
269,.6642341,1.6269571,2.5352395,.1559769,-.5249291,-.2706340,4.1287563,3.5168286,.2460084,1.9869398,3.1899998
270,.6413585,1.5714025,2.5640179,.1585457,-.5624591,-.2706340,4.1417398,3.5168286,.2463636,2.0592561,3.1799998
271,.5330110,1.3035591,2.5709727,.1699651,-.6857756,-.2706340,4.1548052,3.5168286,.2467199,2.0521981,3.1699998
272,.7790650,1.9055540,2.5320965,.1830102,-.4373564,-.2706340,4.1679533,3.5168286,.2470772,2.0359562,3.1599998
273,.5938839,1.4568679,2.0788649,.1179409,-.3694881,-.2706340,4.1811849,3.5168286,.2474355,1.8310417,3.1499998
274,.2762740,.6766375,1.7112198,.0814149,-.4986962,-.2707187,4.1945008,3.5168446,.2477944,1.3966991,3.1399998
275,.1838484,.4500858,1.6122799,.0667496,-.5354269,-.2690220,4.2079018,3.5306369,.2477125,1.2913955,3.1299998
276,.0601997,.1474076,1.2400117,.0456464,-.4860867,-.2690220,4.2213886,3.5306369,.2480741,1.0040459,3.1199998
277,-.2484977,-.6188883,.8092051,.0238175,-.5984455,-.2690220,4.2349622,3.5306369,.2484368,.7101014,3.1099998
278,.0059228,.0085099,1.3128252,.0428047,-.5681644,-.2690220,4.2486234,3.5306369,.2488005,1.0002375,3.0999998
279,-.0975312,-.2452323,1.0950285,.0321045,-.5715935,-.2690220,4.2623730,3.5306369,.2491653,.8971353,3.0899998
280,-.0348764,-.0901282,1.1331067,.0428670,-.5346442,-.2702957,4.2762119,3.5924151,.2475720,.8671028,3.0799998
281,-.0344230,-.0911095,1.3448349,.0430156,-.6215482,-.2742763,4.2901409,3.6275141,.2468405,1.1008274,3.0699998
282,-.0158267,-.0414805,.9433498,.0319012,-.4272334,-.2742763,4.3041610,3.6275141,.2472094,.7391801,3.0599998
283,.3302474,.8170521,1.5436012,.0644026,-.3567523,-.2730622,4.3182730,3.6384453,.2472393,1.1185269,3.0499998
284,.4806570,1.1846332,1.9471678,.0938485,-.4021414,-.2730622,4.3324778,3.6384453,.2476105,1.5069426,3.0399998
285,.4593435,1.1290746,2.0661344,.1091184,-.4886072,-.2739341,4.3467764,3.7041011,.2459605,1.6047284,3.0299998
286,.6326729,1.5564359,2.0487949,.1151283,-.3144387,-.2739341,4.3611697,3.7041011,.2463346,1.6772773,3.0199998
287,.3275061,.8057104,1.7264246,.0841924,-.4565306,-.2739341,4.3756587,3.7041011,.2467098,1.4563395,3.0099998
288,-.0879942,-.2205202,.6859023,.0241699,-.3885461,-.2781294,4.3902442,3.7462652,.2458057,.6848305,2.9999998
289,.2410593,.5984807,.3993158,.0130392,.0677058,-.2896665,4.4049273,3.5708650,.2515975,.3228925,2.9899998
290,.2797207,.6952859,.6459649,.0200980,-.0001872,-.2777010,4.4197089,3.6708522,.2488607,.4889278,2.9799998
291,.2711596,.6734089,.7207052,.0227857,-.0417215,-.2741527,4.4345901,3.6287232,.2505424,.5666235,2.9699998
292,-.3594341,-.8927591,.6111304,.0143717,-.6205108,-.2776191,4.4495718,3.6749332,.2494955,.4889105,2.9599998
293,-.0123138,-.0312991,.9215050,.0369733,-.4203498,-.2787576,4.4646551,3.6663286,.2501417,.6844712,2.9499998
294,.0495859,.1215655,1.0276062,.0412150,-.4052086,-.2786453,4.4798410,3.6673647,.2504928,.8101470,2.9399998
295,-.0414951,-.1054165,1.1672176,.0463943,-.5588188,-.2773015,4.4951306,3.6787697,.2505269,.8879794,2.9299998
296,-.0360357,-.0922696,1.1850581,.0479325,-.5623002,-.2772853,4.5105249,3.6789234,.2509076,.9491352,2.9199998
297,-.2291607,-.5744909,.4678312,.0141515,-.4308647,-.2772853,4.5260250,3.6789234,.2512942,.4848249,2.9099998
298,.3871014,.9643319,.6341121,.0236621,.1108752,-.2772853,4.5416319,3.6789234,.2516820,.4607690,2.8999998
299,.4647818,1.1510164,1.1845444,.0423409,-.0556560,-.2782439,4.5573469,3.7461575,.2500299,.8709052,2.8899998
300,.6848637,1.6947429,1.5370972,.0666264,-.0041530,-.2782439,4.5731710,3.7461575,.2504209,1.1202136,2.8799998
301,1.1349450,2.7974406,1.8606941,.1125970,.2671748,-.2825527,4.5891054,3.7946207,.2493632,1.4775224,2.8699998
302,.1398781,.3243497,.5926816,.0268279,-.1232106,-.2825453,4.6051513,3.7946207,.2497570,.6643119,2.8599998
303,-.0352585,-.0999580,.3771279,.0218223,-.1889699,-.2825453,4.6213097,3.7946207,.2501522,.3054010,2.8499998
304,-.0276078,-.0920670,.4292697,.0237917,-.2065030,-.2825453,4.6375819,3.7946207,.2505486,.3296328,2.8399998
305,-.0869149,-.2700856,.4979615,.0259672,-.2957801,-.2826542,4.6539691,3.7946457,.2509455,.3790292,2.8299998
306,-.1672025,-.4787648,.2903366,.0113831,-.2909082,-.3919070,4.6704726,3.0067520,.2771392,.2353359,2.8199998
307,-.6126448,-1.5228086,.3098679,.0080398,-.7454536,-.3743982,4.6870935,3.0716331,.2752039,.2506994,2.8099998
308,-.3790748,-.9421277,.5086379,.0184949,-.6027524,-.3451303,4.7038331,3.2877890,.2681380,.3848309,2.7999998
309,-.6888690,-1.7077755,.3040483,.0059482,-.8175600,-.4386275,4.7038328,2.6113197,.2929340,.2469087,2.8000000
310,-.7520680,-1.8587621,.3274563,.0172734,-.9020085,-.4562219,4.7038328,2.4578468,.2992115,.2425176,2.8000000
311,-.8918128,-2.2110869,.1318983,.0053750,-.9504002,-.2844783,4.7038328,2.2546066,.3079508,.1620903,2.8000000
312,-.3751341,-.9373815,.3274757,.0147519,-.5211857,-.2292640,4.7038328,2.2100657,.3099347,.2770519,2.8000000
313,-.2799584,-.7967724,.3040389,.0147801,-.4130369,-.2374933,4.7038328,2.2100869,.3099338,.2239893,2.8000000
314,-.1218878,-.3624829,.7807400,.0355740,-.4708844,-.2749595,4.7038328,2.2131233,.3097977,.6065780,2.8000000
315,-.3288422,-.9374066,.1778278,.0094884,-.4029816,-.2749636,4.7038328,2.2131254,.3097976,.1665105,2.8000000
316,-.3137935,-.8492868,.2977753,.0159086,-.4452683,-.1955439,4.7038328,2.2143736,.3097417,.2424925,2.8000000
317,-.5222238,-1.3905291,.1543129,.0101090,-.5941641,-.1563784,4.7038328,1.2212992,.3616556,.1675782,2.8000000
318,.2857547,.6464268,.3562598,.0342395,.1111611,-.1344444,4.7038328,1.2212826,.3616566,.2749902,2.8000000
319,.2845131,.7025979,.7144584,.0723878,-.0760841,-.1264238,4.7038328,1.2212776,.3616569,.5832112,2.8000000
320,-.2687857,-.6716973,.4183888,.0451619,-.4816559,-.1262157,4.7038328,1.2140593,.3620980,.3334524,2.8000000
321,-.3737514,-.9473849,.4144845,.0350049,-.5742009,-.1360686,4.7038328,1.1861831,.3638118,.3296829,2.8000000
322,-.4415551,-1.1085531,.3698432,.0260961,-.6159117,-.1409721,4.7038328,1.1488108,.3661349,.2934018,2.8000000
323,-.3740859,-.9322716,.5105917,.0379203,-.6179571,-.1392329,4.7038328,1.1346458,.3670232,.4033232,2.8000000
324,-.2650740,-.6609065,.4453462,.0322825,-.4761867,-.1386375,4.7038328,1.1293549,.3673561,.3479131,2.8000000
325,-.1946918,-.5054588,.2651322,.0324652,-.3314154,-.1368570,4.7038328,1.1276769,.3674618,.2172620,2.8000000
326,-.4657936,-1.3145406,.0309133,.0055466,-.4832862,-.1018387,4.7038328,1.1270310,.3675025,.0378542,2.8000000
327,-.3678588,-1.0428797,.1760151,.0114630,-.4411180,-.0966183,4.7038328,1.1224827,.3677894,.1413795,2.8000000
328,-.4387011,-1.2496237,.1344217,.0082254,-.4990015,-.0930342,4.7038328,1.1223344,.3677988,.1068746,2.8000000
329,-.2565875,-.7274256,.2182207,.0225349,-.3557984,-.0899025,4.7038328,1.1222293,.3678054,.1686059,2.8000000
330,-.3672660,-1.0657265,.2270782,.0147629,-.4713217,-.0873592,4.7038328,1.1221606,.3678097,.1866804,2.8000000
331,-.2572951,-.7294315,.0883241,.0163529,-.3048029,-.0958726,4.7038328,1.1221042,.3678133,.0659012,2.8000000
332,-.2063925,-.5851227,.1039421,.0227719,-.2658283,-.0924722,4.7038328,1.1220564,.3678163,.0846736,2.8000000
333,-.1933515,-.5394798,.1209048,.0253910,-.2622717,-.0903708,4.7038328,1.1220335,.3678178,.0874332,2.8000000
334,-.2678841,-.7193795,.3307538,.0238842,-.4224245,-.0882158,4.7038328,1.1220140,.3678190,.2668531,2.8000000
335,-.2197579,-.6552137,.3564045,.0312218,-.3869365,-.0865384,4.7038328,1.1219976,.3678200,.2843390,2.8000000
336,-.2417937,-.6854853,.2469043,.0288975,-.3564919,-.0847780,4.7038328,1.1219865,.3678207,.1959560,2.8000000
337,-.1482024,-.4297681,.3394237,.0384857,-.3112005,-.0835164,4.7038328,1.1219813,.3678211,.2632252,2.8000000
338,.1557399,.3690225,.6827870,.0676845,-.1801099,-.0883223,4.7038328,1.1219799,.3678212,.5243274,2.8000000
339,-.1745844,-.4359599,.8076373,.0541413,-.5536968,-.0900141,4.7038328,1.1219834,.3678209,.6523884,2.8000000
340,-.2277703,-.5682947,.8313657,.0557847,-.6179926,-.1117674,4.7038328,1.1219850,.3678208,.6574290,2.8000000
341,-.2571487,-.6618500,.5786083,.0471066,-.5360612,-.1116547,4.7038328,1.1219842,.3678209,.4566941,2.8000000
342,-.2738184,-.6828870,.5878858,.0551689,-.5649016,-.1040927,4.7038328,1.1219880,.3678206,.4676383,2.8000000
343,-.0395070,-.0999350,.3491390,.0196839,-.1993617,-.1012898,4.7038328,1.1219835,.3678209,.2941048,2.8000000
344,.1373588,.3447974,.2607701,.0189446,.0148404,-.0869144,4.7038328,1.1181539,.3680629,.2016105,2.8000000
345,-.1327059,-.3304009,.2276086,.0291797,-.2532017,-.0668597,4.7038328,1.1181362,.3680640,.1853456,2.8000000
346,-.3309949,-.8253164,.2439655,.0392360,-.4680079,-.0646221,4.7038328,1.1181286,.3680645,.1972592,2.8000000
347,-.4967169,-1.2374024,.1757971,.0327141,-.5999538,-.0618826,4.7038328,1.1147676,.3682771,.1439932,2.8000000
348,-.0412469,-.1209158,.3716047,.0808515,-.2716534,-.0640368,4.7038328,1.1118236,.3684635,.2966259,2.8000000
349,-.3240316,-.9186297,.0919150,.0385431,-.3949963,-.0608346,4.7038328,1.0995673,.3692417,.0710830,2.8000000
350,-.1230755,-.3489192,.1865674,.0621133,-.2509975,-.0489766,4.7038328,1.0929251,.3696648,.1462714,2.8000000
351,-.0675745,-.1915737,.3379314,.0785264,-.2636103,-.0444928,4.7038328,1.0923256,.3697030,.2644911,2.8000000
352,-.0585028,-.1691980,.4253489,.0843734,-.2948252,-.0436208,4.7038328,1.0922227,.3697096,.3329147,2.8000000
353,-.0571829,-.1567245,.4766605,.0848567,-.3148743,-.0427016,4.7038328,1.0921905,.3697116,.3738613,2.8000000
354,-.1177247,-.3047861,.5613821,.0874019,-.4209818,-.0466339,4.7038328,1.0921770,.3697125,.4411753,2.8000000
355,-.3351103,-.8984564,.3251473,.0349958,-.4960370,-.0418597,4.7038328,1.0921676,.3697131,.2698458,2.8000000
356,-.2238447,-.6319586,.4023171,.0545779,-.4329842,-.0416903,4.7038328,1.0921639,.3697133,.3074382,2.8000000
357,-.3633325,-.9173052,.0718198,.0101623,-.4012168,-.0414592,4.7038328,1.0921578,.3697137,.0684755,2.8000000
358,-.0884803,-.2149917,.1203717,.0143573,-.1497445,-.0426013,4.7038328,1.0921523,.3697141,.0898887,2.8000000
359,-.2571383,-.6419085,.0181425,-.0165373,-.2459212,-.0406338,4.7038328,1.0921455,.3697145,.0199896,2.8000000
360,.2785821,.6931769,.1990414,.0502207,.1497582,-.0404754,4.7038328,1.0921376,.3697150,.1502016,2.8000000
361,-.1388410,-.3934279,.1705868,.0783310,-.2783887,-.0401210,4.7038328,1.0921375,.3697150,.1373743,2.8000000
362,-.0728164,-.2064344,.2934445,.1142510,-.2905751,-.0401350,4.7038328,1.0921375,.3697150,.2321681,2.8000000
363,-.0852739,-.2417515,.2810693,.1042071,-.2886236,-.0401351,4.7038328,1.0921376,.3697150,.2139545,2.8000000
364,-.1958471,-.5552264,.2958241,.0814463,-.3781909,-.0401408,4.7038328,1.0921377,.3697150,.2452234,2.8000000
365,-.1940683,-.5449185,.2812369,.0753305,-.3804491,-.0401410,4.7038328,1.0921377,.3697150,.2131577,2.8000000
366,-.2979366,-.7423952,.4406360,.0959684,-.5710127,-.0419126,4.7038328,1.0921378,.3697150,.3457241,2.8000000
367,.0815828,.2010598,.7475254,.1516396,-.3712235,-.0425620,4.7038328,1.0921378,.3697150,.6040873,2.8000000
368,-.6539814,-1.7315618,.0362295,.0121061,-.6802452,-.0401007,4.7038328,1.0921371,.3697150,.0327247,2.8000000
369,-.2187330,-.6201081,.0991221,.0559257,-.3096224,-.0400935,4.7038328,1.0921371,.3697150,.0772241,2.8000000
370,-.1874353,-.5313790,.1724823,.0633031,-.3115787,-.0401101,4.7038328,1.0921372,.3697150,.1379838,2.8000000
371,-.3219540,-.9085863,.1752464,.0470981,-.4300167,-.0401107,4.7038328,1.0921372,.3697150,.1369720,2.8000000
372,-.4211592,-1.0519523,.1870016,.0391984,-.5353006,-.0413205,4.7038328,1.0921373,.3697150,.1493109,2.8000000
373,-.5070814,-1.2641270,.3304151,.0477966,-.6877222,-.0406762,4.7038328,1.0921371,.3697150,.2511097,2.8000000
374,.4239596,1.0287895,.9201451,.3382437,-.2852315,-.0413287,4.7038328,1.0921371,.3697150,.7486472,2.8000000
375,-.1553089,-.4403007,.1053652,.0732908,-.2657655,-.0400897,4.7038328,1.0921371,.3697150,.0844149,2.8000000
376,-.1532661,-.4345093,.0430880,.0565883,-.2250530,-.0401025,4.7038328,1.0921371,.3697150,.0345086,2.8000000
377,.0599382,.1699247,.2160788,.1287810,-.1450611,-.0401050,4.7038328,1.0921371,.3697150,.1653377,2.8000000
378,.0285446,.0809239,.2809169,.1083926,-.1789369,-.0401068,4.7038328,1.0921372,.3697150,.2245697,2.8000000
379,-.1121240,-.3178714,.1351610,.0666846,-.2264844,-.0401070,4.7038328,1.0921373,.3697150,.1067272,2.8000000
380,-.0482342,-.1367440,.2890501,.0938331,-.2440250,-.0401265,4.7038328,1.0921374,.3697150,.2197106,2.8000000
381,-.0885942,-.2620944,.3469011,.0869383,-.3002443,-.0401250,4.7038328,1.0921374,.3697150,.2816323,2.8000000
382,-.1716769,-.4954718,.2778467,.0676172,-.3380509,-.0401242,4.7038328,1.0921374,.3697150,.2208351,2.8000000
383,.0217002,.0422879,.5667142,.1188340,-.3169267,-.0427787,4.7038328,1.0921375,.3697150,.4363396,2.8000000
384,-.2208736,-.5594754,.4568430,.0777068,-.4823417,-.0401326,4.7038328,1.0921375,.3697150,.3764785,2.8000000
385,-.1731372,-.4908441,.2742179,.0642485,-.3338215,-.0401289,4.7038328,1.0921375,.3697150,.2130695,2.8000000
386,-.0062299,-.0345540,.4859896,.1155330,-.3120021,-.0401321,4.7038328,1.0921375,.3697150,.3745014,2.8000000
387,-.0111766,-.0334075,.7291274,.1262125,-.4311714,-.0427780,4.7038328,1.0921376,.3697150,.5726232,2.8000000
388,.2548938,.6315950,1.1903947,.2082083,-.4331379,-.0425060,4.7038328,1.0921376,.3697150,.9471917,2.8000000
389,-.0962712,-.2404496,.9090496,.1602585,-.6235023,-.0440556,4.7038328,1.0921375,.3697150,.7252861,2.8000000
390,.1636796,.4035787,1.0193905,.1911794,-.4380875,-.0433295,4.7038328,1.0921375,.3697150,.8210557,2.8000000
391,-.3715496,-1.0195918,.0625360,.0424544,-.4386069,-.0401127,4.7038328,1.0921374,.3697150,.0626529,2.8000000
392,-.0511183,-.1449204,.2063622,.0753652,-.1992744,-.0401118,4.7038328,1.0921375,.3697150,.1564865,2.8000000
393,.0113084,.0320592,.3333263,.0862835,-.1925506,-.0401166,4.7038328,1.0921377,.3697150,.2596278,2.8000000
394,-.0139875,-.0574097,.5984461,.0904955,-.3376030,-.0401172,4.7038328,1.0921378,.3697150,.4776128,2.8000000
395,-.0100027,-.0283575,.2154609,.0720834,-.1580864,-.0401225,4.7038328,1.0921380,.3697150,.1710926,2.8000000
396,-.1475118,-.4181960,.0976432,.0410784,-.2230323,-.0401464,4.7038328,1.0921383,.3697149,.0815806,2.8000000
397,-.1575645,-.4466952,.1364761,.0401163,-.2458204,-.0401537,4.7038328,1.0921391,.3697149,.1026446,2.8000000
398,.2453016,.5889282,.7613318,.1139540,-.1666778,-.0541271,4.7038328,1.0921408,.3697148,.5653311,2.8000000
399,.2613314,.6497098,.8850641,.1454242,-.2403688,-.0488499,4.7038328,1.0921394,.3697149,.7296431,2.8000000
400,-.2691459,-.6705352,1.1533747,.0936159,-.8298025,-.0475505,4.7038328,1.0921388,.3697149,.9072778,2.8000000
401,-.2279544,-.5646942,1.2835627,.1349888,-.8819250,-.0452656,4.7038328,1.0921385,.3697149,1.0288830,2.8000000
402,.2073667,.5104357,1.3169027,.1953676,-.5200415,-.0438629,4.7038328,1.0921383,.3697150,1.0691732,2.8000000
403,-.3965090,-.9895156,.4661095,.0621057,-.6457415,-.0435186,4.7038328,1.0921381,.3697150,.3836152,2.8000000
404,-.2830978,-.7305136,.3643530,.0592627,-.4881797,-.0433360,4.7038328,1.0921381,.3697150,.2917359,2.8000000
405,.4129746,1.0265112,.7257309,.0991412,.0220835,-.0430473,4.7038328,1.0921380,.3697150,.5779796,2.8000000
406,.0138676,.0378849,.0075956,.0113409,.0000000,-.0423809,4.7038328,1.0921379,.3697150,.0120604,2.8000000
407,-.0886565,-.2436634,.2033698,.0349409,-.2028538,-.0422620,4.7038328,1.0921378,.3697150,.1567656,2.8000000
