Time (days),up1,up2,up3,up4,up5,up6,up7,up8,up9,up10,up11,up12,up13,up14,up15
4000.98,.0000000,.0000000,.2279659,.1934043,.1650202,.1400002,.0828191,.0699517,.0848482,.0187345,.0172559,.0000000,.0000000,.0000000,.0000000
4001.98,.0000000,.0000000,.0000000,.2501957,.2134407,.1810793,.1078676,.0911173,.1097474,.0242323,.0223198,.0000000,.0000000,.0000000,.0000000
4002.98,.0000000,.0000000,.0000000,.2498862,.2131415,.1808254,.1084469,.0916153,.1095966,.0241990,.0222891,.0000000,.0000000,.0000000,.0000000
4003.98,.0000000,.0000000,.0000000,.2495820,.2128477,.1805763,.1090159,.0921044,.1094485,.0241663,.0222590,.0000000,.0000000,.0000000,.0000000
4004.98,.0000000,.0000000,.0000000,.2492808,.2125576,.1803302,.1095781,.0925879,.1093022,.0241340,.0222293,.0000000,.0000000,.0000000,.0000000
4005.98,.0000000,.0000000,.0000000,.2491211,.2124038,.1801996,.1098762,.0928443,.1092247,.0241169,.0222135,.0000000,.0000000,.0000000,.0000000
4006.98,.0000000,.0000000,.0000000,.2491550,.2123942,.1801915,.1098712,.0928401,.1092197,.0241158,.0222125,.0000000,.0000000,.0000000,.0000000
4007.98,.0000000,.0000000,.0000000,.2491847,.2123858,.1801844,.1098669,.0928364,.1092154,.0241148,.0222116,.0000000,.0000000,.0000000,.0000000
4008.98,.0000000,.0000000,.0000000,.2491992,.2123829,.1801819,.1098654,.0928352,.1092109,.0241138,.0222107,.0000000,.0000000,.0000000,.0000000
4009.98,.0000000,.0000000,.0000000,.0000000,.2828771,.2399880,.1463320,.1236490,.1454553,.0321166,.0295819,.0000000,.0000000,.0000000,.0000000
4010.98,.0000000,.0000000,.0000000,.0000000,.2828791,.2399897,.1463330,.1236499,.1454514,.0321157,.0295811,.0000000,.0000000,.0000000,.0000000
4011.98,.0000000,.0000000,.0000000,.0000000,.2828811,.2399914,.1463341,.1236508,.1454475,.0321149,.0295803,.0000000,.0000000,.0000000,.0000000
4012.98,.0000000,.0000000,.0000000,.0000000,.2828832,.2399931,.1463351,.1236517,.1454435,.0321140,.0295795,.0000000,.0000000,.0000000,.0000000
4013.98,.0000000,.0000000,.0000000,.0000000,.2828852,.2399948,.1463361,.1236526,.1454396,.0321131,.0295786,.0000000,.0000000,.0000000,.0000000
4014.98,.4324478,.0000000,.0000000,.0000000,.0000000,.1899430,.1158172,.0978643,.1151036,.0254149,.0234091,.0000000,.0000000,.0000000,.0000000
4015.98,.0000000,.0000000,.0000000,.0000000,.0000000,.3346726,.2040657,.1724334,.2028040,.0447792,.0412451,.0000000,.0000000,.0000000,.0000000
4016.98,.0000000,.0000000,.0000000,.0000000,.0000000,.3347230,.2040502,.1724204,.2027887,.0447758,.0412419,.0000000,.0000000,.0000000,.0000000
4017.98,.0000000,.0000000,.0000000,.0000000,.0000000,.3347658,.2040371,.1724093,.2027756,.0447729,.0412393,.0000000,.0000000,.0000000,.0000000
4018.98,.0000000,.0000000,.0000000,.0000000,.0000000,.3319107,.2068802,.1748672,.2010581,.0443937,.0408900,.0000000,.0000000,.0000000,.0000000
4019.98,.0000000,.0000000,.0000000,.0000000,.0000000,.3299865,.2087971,.1765255,.1998988,.0441378,.0406543,.0000000,.0000000,.0000000,.0000000
4020.98,.0000000,.0000000,.0000000,.0000000,.0000000,.3299865,.2087971,.1765255,.1998988,.0441378,.0406543,.0000000,.0000000,.0000000,.0000000
4021.98,.0000000,.0000000,.0000000,.0000000,.0000000,.3299973,.2087937,.1765226,.1998956,.0441371,.0406537,.0000000,.0000000,.0000000,.0000000
4022.98,.0000000,.0000000,.0000000,.0000000,.0000000,.3299973,.2087937,.1765226,.1998956,.0441371,.0406537,.0000000,.0000000,.0000000,.0000000
4023.98,.0000000,.0000000,.0000000,.0000000,.0000000,.3300075,.2087906,.1765199,.1998926,.0441364,.0406531,.0000000,.0000000,.0000000,.0000000
4024.98,.4251600,.0000000,.0000000,.0000000,.0000000,.1872780,.1224193,.1035467,.1134663,.0250535,.0230762,.0000000,.0000000,.0000000,.0000000
4025.98,.0000000,.0000000,.0000000,.0000000,.0000000,.3257916,.2129623,.1801313,.1973876,.0435834,.0401437,.0000000,.0000000,.0000000,.0000000
4026.98,.0000000,.0000000,.0000000,.0000000,.0000000,.3258012,.2129593,.1801287,.1973848,.0435828,.0401431,.0000000,.0000000,.0000000,.0000000
4016.98,.0000000,.0000000,.0000000,.0000000,.0000000,.3253876,.2133716,.1804859,.1971349,.0435276,.0400923,.0000000,.0000000,.0000000,.0000000
4017.98,.0000000,.0000000,.0000000,.0000000,.0000000,.3245816,.2141748,.1811817,.1966483,.0434202,.0399934,.0000000,.0000000,.0000000,.0000000
4018.98,.0000000,.0000000,.0000000,.0000000,.0000000,.3237981,.2149552,.1818579,.1961757,.0433159,.0398973,.0000000,.0000000,.0000000,.0000000
4019.98,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.3186484,.2696082,.2891098,.0638359,.0587978,.0000000,.0000000,.0000000,.0000000
4020.98,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.3193872,.2702558,.2881362,.0636209,.0585998,.0000000,.0000000,.0000000,.0000000
4021.98,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.3201033,.2708835,.2871926,.0634126,.0584079,.0000000,.0000000,.0000000,.0000000
4022.98,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.3997220,.4214911,.0930659,.0857210,.0000000,.0000000,.0000000,.0000000
4023.98,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.4009881,.4206020,.0928697,.0855402,.0000000,.0000000,.0000000,.0000000
4024.98,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.4022181,.4197383,.0926790,.0853646,.0000000,.0000000,.0000000,.0000000
4025.98,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.4034130,.4188993,.0924938,.0851940,.0000000,.0000000,.0000000,.0000000
4026.98,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.4045739,.4180840,.0923138,.0850282,.0000000,.0000000,.0000000,.0000000
4027.98,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.4057018,.4172921,.0921390,.0848672,.0000000,.0000000,.0000000,.0000000
4028.98,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.7021593,.1550383,.1428024,.0000000,.0000000,.0000000,.0000000
4029.98,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.7021592,.1550384,.1428025,.0000000,.0000000,.0000000,.0000000
4030.98,.7242226,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.1936396,.0427561,.0393817,.0000000,.0000000,.0000000,.0000000
4031.98,.7242226,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.1936396,.0427561,.0393817,.0000000,.0000000,.0000000,.0000000
4032.98,.7243022,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.1935837,.0427437,.0393703,.0000000,.0000000,.0000000,.0000000
4033.98,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.7021589,.1550385,.1428026,.0000000,.0000000,.0000000,.0000000
4034.98,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.4130032,.4121649,.0910071,.0838247,.0000000,.0000000,.0000000,.0000000
4035.98,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.4130032,.4121649,.0910071,.0838247,.0000000,.0000000,.0000000,.0000000
4036.98,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.4130032,.4121649,.0910071,.0838247,.0000000,.0000000,.0000000,.0000000
4037.98,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.4169733,.4093771,.0903917,.0832579,.0000000,.0000000,.0000000,.0000000
4038.98,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.4178868,.4087356,.0902501,.0831275,.0000000,.0000000,.0000000,.0000000
4039.98,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.4204558,.4069316,.0898519,.0827607,.0000000,.0000000,.0000000,.0000000
4040.98,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.4213592,.4062972,.0897119,.0826317,.0000000,.0000000,.0000000,.0000000
4041.98,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.4262179,.4028854,.0889587,.0819380,.0000000,.0000000,.0000000,.0000000
4042.98,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.4286052,.4012089,.0885887,.0815972,.0000000,.0000000,.0000000,.0000000
4043.98,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.4326065,.3983991,.0879685,.0810260,.0000000,.0000000,.0000000,.0000000
4044.98,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.4354265,.3964188,.0875314,.0806234,.0000000,.0000000,.0000000,.0000000
4045.98,.4931477,.0000000,.0000000,.0000000,.0000000,.0000000,.1727111,.1464756,.1317704,.0290957,.0267994,.0000000,.0000000,.0000000,.0000000
4046.98,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.3416725,.2897919,.2587692,.0571379,.0526285,.0000000,.0000000,.0000000,.0000000
4047.98,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.3425789,.2905795,.2575796,.0568753,.0523867,.0000000,.0000000,.0000000,.0000000
4048.98,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.3433320,.2912324,.2565923,.0566574,.0521860,.0000000,.0000000,.0000000,.0000000
4049.98,.4889119,.0000000,.0000000,.0000000,.0000000,.0000000,.1757957,.1491247,.1307184,.0288636,.0265857,.0000000,.0000000,.0000000,.0000000
4050.98,.4881212,.0000000,.0000000,.0000000,.0000000,.0000000,.1763600,.1496079,.1305381,.0288238,.0265490,.0000000,.0000000,.0000000,.0000000
4051.98,.4875590,.0000000,.0000000,.0000000,.0000000,.0000000,.1767811,.1499681,.1303842,.0287899,.0265178,.0000000,.0000000,.0000000,.0000000
4052.98,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.3465046,.2939647,.2524454,.0557422,.0513431,.0000000,.0000000,.0000000,.0000000
4053.98,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.3474805,.2947980,.2511748,.0554619,.0510849,.0000000,.0000000,.0000000,.0000000
4054.98,.4832236,.0000000,.0000000,.0000000,.0000000,.0000000,.1797577,.1525048,.1295567,.0286074,.0263498,.0000000,.0000000,.0000000,.0000000
4055.98,.3983770,.0000000,.0000000,.0000000,.0000000,.1751264,.1484107,.1259104,.1068501,.0235936,.0217317,.0000000,.0000000,.0000000,.0000000
4056.98,.0000000,.0000000,.0000000,.0000000,.0000000,.2910064,.2467382,.2093306,.1775914,.0392141,.0361194,.0000000,.0000000,.0000000,.0000000
4057.98,.0000000,.0000000,.0000000,.0000000,.0000000,.2909997,.2467404,.2093325,.1775932,.0392145,.0361197,.0000000,.0000000,.0000000,.0000000
4058.98,.0000000,.0000000,.0000000,.0000000,.0000000,.2909945,.2467435,.2093351,.1775928,.0392144,.0361197,.0000000,.0000000,.0000000,.0000000
4059.98,.0000000,.0000000,.0000000,.0000000,.0000000,.2909933,.2467425,.2093343,.1775949,.0392148,.0361201,.0000000,.0000000,.0000000,.0000000
4060.98,.3982678,.0000000,.0000000,.0000000,.0000000,.1750994,.1484724,.1259627,.1068657,.0235971,.0217349,.0000000,.0000000,.0000000,.0000000
4061.98,.2976896,.2525851,.0000000,.0000000,.0000000,.1308627,.1109666,.0941432,.0798717,.0176365,.0162447,.0000000,.0000000,.0000000,.0000000
4062.98,.2976788,.2525762,.0000000,.0000000,.0000000,.1308573,.1109738,.0941492,.0798799,.0176384,.0162464,.0000000,.0000000,.0000000,.0000000
4063.98,.0000000,.0000000,.0000000,.0000000,.0000000,.2909415,.2467458,.2093371,.1776270,.0392220,.0361266,.0000000,.0000000,.0000000,.0000000
4064.98,.0000000,.0000000,.0000000,.0000000,.0000000,.2909361,.2467412,.2093332,.1776367,.0392241,.0361286,.0000000,.0000000,.0000000,.0000000
4065.98,.0000000,.0000000,.0000000,.0000000,.2553563,.2166422,.1837330,.1558776,.1322787,.0292086,.0269035,.0000000,.0000000,.0000000,.0000000
4066.98,.0000000,.0000000,.0000000,.0000000,.2553557,.2166417,.1837326,.1558772,.1322801,.0292089,.0269038,.0000000,.0000000,.0000000,.0000000
4067.98,.0000000,.0000000,.0000000,.0000000,.2553546,.2166408,.1837317,.1558765,.1322826,.0292095,.0269043,.0000000,.0000000,.0000000,.0000000
4068.98,.0000000,.0000000,.0000000,.0000000,.2553534,.2166398,.1837309,.1558758,.1322852,.0292100,.0269048,.0000000,.0000000,.0000000,.0000000
4069.98,.0000000,.0000000,.0000000,.0000000,.2553547,.2166409,.1837282,.1558735,.1322870,.0292104,.0269052,.0000000,.0000000,.0000000,.0000000
4070.98,.0000000,.0000000,.0000000,.0000000,.2553564,.2166423,.1837256,.1558713,.1322883,.0292107,.0269055,.0000000,.0000000,.0000000,.0000000
4071.98,.0000000,.0000000,.0000000,.0000000,.2553563,.2166422,.1837255,.1558712,.1322885,.0292108,.0269055,.0000000,.0000000,.0000000,.0000000
4072.98,.0000000,.0000000,.0000000,.0000000,.2553582,.2166438,.1837229,.1558690,.1322894,.0292110,.0269057,.0000000,.0000000,.0000000,.0000000
4073.98,.0000000,.0000000,.0000000,.0000000,.2553582,.2166438,.1837228,.1558689,.1322895,.0292110,.0269057,.0000000,.0000000,.0000000,.0000000
4074.98,.0000000,.0000000,.0000000,.0000000,.2553595,.2166449,.1837211,.1558675,.1322901,.0292111,.0269058,.0000000,.0000000,.0000000,.0000000
4075.98,.0000000,.0000000,.0000000,.0000000,.2553602,.2166455,.1837201,.1558666,.1322905,.0292112,.0269059,.0000000,.0000000,.0000000,.0000000
4076.98,.0000000,.0000000,.0000000,.0000000,.2553602,.2166455,.1837201,.1558666,.1322905,.0292112,.0269059,.0000000,.0000000,.0000000,.0000000
4077.98,.3301058,.0000000,.0000000,.0000000,.1710643,.1451296,.1230730,.1044142,.0886206,.0195684,.0180241,.0000000,.0000000,.0000000,.0000000
4078.98,.0000000,.0000000,.0000000,.0000000,.2553602,.2166455,.1837201,.1558666,.1322905,.0292112,.0269059,.0000000,.0000000,.0000000,.0000000
4079.98,.0000000,.0000000,.0000000,.2313545,.1962799,.1665223,.1412178,.1198080,.1016838,.0224529,.0206810,.0000000,.0000000,.0000000,.0000000
4080.98,.0000000,.0000000,.0000000,.2313545,.1962799,.1665222,.1412177,.1198080,.1016838,.0224529,.0206810,.0000000,.0000000,.0000000,.0000000
4081.98,.2747254,.0000000,.0000000,.1677954,.1423567,.1207742,.1024218,.0868939,.0737487,.0162845,.0149994,.0000000,.0000000,.0000000,.0000000
4082.98,.2747482,.0000000,.0000000,.1677875,.1423498,.1207684,.1024232,.0868950,.0737453,.0162838,.0149987,.0000000,.0000000,.0000000,.0000000
4083.98,.2747507,.0000000,.0000000,.1677834,.1423462,.1207654,.1024289,.0868999,.0737437,.0162834,.0149984,.0000000,.0000000,.0000000,.0000000
4084.98,.2228105,.1890378,.0000000,.1360664,.1154378,.0979365,.0830663,.0704727,.0598036,.0132053,.0121632,.0000000,.0000000,.0000000,.0000000
4085.98,.2228106,.1890380,.0000000,.1360669,.1154382,.0979368,.0830653,.0704719,.0598038,.0132053,.0121632,.0000000,.0000000,.0000000,.0000000
4086.98,.1920143,.1629102,.1382150,.1172605,.0994830,.0844006,.0715845,.0607317,.0515380,.0113802,.0104821,.0000000,.0000000,.0000000,.0000000
4087.98,.1920183,.1629094,.1382135,.1172592,.0994819,.0843996,.0715858,.0607328,.0515375,.0113801,.0104820,.0000000,.0000000,.0000000,.0000000
4088.98,.1920187,.1629093,.1382131,.1172588,.0994815,.0843993,.0715865,.0607334,.0515374,.0113800,.0104819,.0000000,.0000000,.0000000,.0000000
4089.98,.1920192,.1629095,.1382134,.1172591,.0994818,.0843995,.0715855,.0607326,.0515375,.0113800,.0104819,.0000000,.0000000,.0000000,.0000000
4090.98,.1920154,.1629097,.1382144,.1172600,.0994826,.0844002,.0715853,.0607324,.0515379,.0113801,.0104820,.0000000,.0000000,.0000000,.0000000
4091.98,.1920197,.1629096,.1382136,.1172593,.0994819,.0843996,.0715848,.0607320,.0515375,.0113800,.0104820,.0000000,.0000000,.0000000,.0000000
4092.98,.1920183,.1629095,.1382135,.1172592,.0994818,.0843996,.0715858,.0607328,.0515375,.0113801,.0104820,.0000000,.0000000,.0000000,.0000000
4093.98,.1920152,.1629104,.1382152,.1172607,.0994831,.0844007,.0715835,.0607308,.0515381,.0113802,.0104821,.0000000,.0000000,.0000000,.0000000
4094.98,.0000000,.2016257,.1710622,.1451278,.1231254,.1044586,.0885939,.0751624,.0637861,.0140847,.0129731,.0000000,.0000000,.0000000,.0000000
4095.98,.1920208,.1629103,.1382146,.1172601,.0994826,.0844003,.0715819,.0607295,.0515378,.0113801,.0104820,.0000000,.0000000,.0000000,.0000000
4096.98,.0000000,.2016258,.1710616,.1451273,.1231250,.1044582,.0885951,.0751633,.0637859,.0140846,.0129731,.0000000,.0000000,.0000000,.0000000
4097.98,.1920180,.1629103,.1382151,.1172606,.0994831,.0844006,.0715823,.0607298,.0515380,.0113802,.0104821,.0000000,.0000000,.0000000,.0000000
4098.98,.1920170,.1629106,.1382148,.1172603,.0994828,.0844004,.0715833,.0607307,.0515379,.0113801,.0104820,.0000000,.0000000,.0000000,.0000000
4099.98,.1920157,.1629105,.1382151,.1172606,.0994830,.0844006,.0715834,.0607308,.0515380,.0113802,.0104821,.0000000,.0000000,.0000000,.0000000
4100.98,.1920175,.1629108,.1382152,.1172606,.0994831,.0844006,.0715823,.0607298,.0515380,.0113802,.0104821,.0000000,.0000000,.0000000,.0000000
4101.98,.0000000,.2016262,.1710622,.1451277,.1231253,.1044585,.0885939,.0751623,.0637861,.0140847,.0129731,.0000000,.0000000,.0000000,.0000000
4102.98,.1920166,.1629108,.1382153,.1172608,.0994832,.0844007,.0715824,.0607299,.0515381,.0113802,.0104821,.0000000,.0000000,.0000000,.0000000
4103.98,.1920189,.1629105,.1382145,.1172600,.0994825,.0844002,.0715831,.0607305,.0515378,.0113801,.0104820,.0000000,.0000000,.0000000,.0000000
4104.98,.1920152,.1629107,.1382157,.1172611,.0994834,.0844009,.0715825,.0607300,.0515382,.0113802,.0104821,.0000000,.0000000,.0000000,.0000000
4105.98,.1920139,.1629111,.1382164,.1172617,.0994840,.0844014,.0715816,.0607293,.0515384,.0113802,.0104821,.0000000,.0000000,.0000000,.0000000
4106.98,.1920132,.1629110,.1382165,.1172618,.0994841,.0844015,.0715817,.0607293,.0515385,.0113803,.0104821,.0000000,.0000000,.0000000,.0000000
4107.98,.0000000,.2016252,.1710636,.1451290,.1231264,.1044595,.0885915,.0751603,.0637865,.0140848,.0129732,.0000000,.0000000,.0000000,.0000000
4108.98,.1920075,.1629116,.1382187,.1172636,.0994857,.0844028,.0715801,.0607280,.0515392,.0113804,.0104823,.0000000,.0000000,.0000000,.0000000
4109.98,.1920059,.1629122,.1382195,.1172643,.0994863,.0844033,.0715791,.0607271,.0515395,.0113805,.0104824,.0000000,.0000000,.0000000,.0000000
4110.98,.1920026,.1629128,.1382207,.1172653,.0994871,.0844041,.0715781,.0607263,.0515399,.0113806,.0104824,.0000000,.0000000,.0000000,.0000000
4111.98,.1920019,.1629132,.1382215,.1172660,.0994877,.0844045,.0715769,.0607252,.0515401,.0113806,.0104825,.0000000,.0000000,.0000000,.0000000
4112.98,.0000000,.2016252,.1710666,.1451315,.1231287,.1044614,.0885855,.0751552,.0637874,.0140850,.0129734,.0000000,.0000000,.0000000,.0000000
4113.98,.0000000,.2016261,.1710673,.1451321,.1231292,.1044618,.0885837,.0751537,.0637877,.0140850,.0129734,.0000000,.0000000,.0000000,.0000000
4114.98,.0000000,.2016255,.1710674,.1451322,.1231293,.1044619,.0885838,.0751537,.0637877,.0140850,.0129735,.0000000,.0000000,.0000000,.0000000
4115.98,.1919995,.1629136,.1382226,.1172669,.0994885,.0844052,.0715757,.0607243,.0515405,.0113807,.0104826,.0000000,.0000000,.0000000,.0000000
4116.98,.1920034,.1629135,.1382225,.1172668,.0994885,.0844052,.0715739,.0607227,.0515404,.0113807,.0104825,.0000000,.0000000,.0000000,.0000000
4117.98,.1920100,.1629133,.1382204,.1172651,.0994869,.0844039,.0715746,.0607233,.0515396,.0113805,.0104824,.0000000,.0000000,.0000000,.0000000
4118.98,.0000000,.2016266,.1710664,.1451313,.1231285,.1044612,.0885854,.0751551,.0637873,.0140849,.0129734,.0000000,.0000000,.0000000,.0000000
4119.98,.0000000,.2016262,.1710664,.1451314,.1231285,.1044612,.0885854,.0751551,.0637874,.0140849,.0129734,.0000000,.0000000,.0000000,.0000000
4120.98,.1920020,.1629128,.1382215,.1172660,.0994877,.0844046,.0715769,.0607253,.0515401,.0113806,.0104825,.0000000,.0000000,.0000000,.0000000
4121.98,.1920011,.1629137,.1382222,.1172666,.0994883,.0844050,.0715756,.0607241,.0515403,.0113807,.0104825,.0000000,.0000000,.0000000,.0000000
4122.98,.1920041,.1629130,.1382217,.1172662,.0994879,.0844047,.0715753,.0607239,.0515401,.0113806,.0104825,.0000000,.0000000,.0000000,.0000000
4123.98,.1920117,.1629120,.1382190,.1172639,.0994859,.0844030,.0715772,.0607255,.0515392,.0113804,.0104823,.0000000,.0000000,.0000000,.0000000
4124.98,.1920087,.1629122,.1382195,.1172643,.0994863,.0844034,.0715775,.0607258,.0515394,.0113805,.0104823,.0000000,.0000000,.0000000,.0000000
4125.98,.1920077,.1629121,.1382198,.1172645,.0994865,.0844035,.0715777,.0607259,.0515395,.0113805,.0104824,.0000000,.0000000,.0000000,.0000000
4126.98,.1920047,.1629126,.1382209,.1172655,.0994873,.0844042,.0715766,.0607250,.0515399,.0113806,.0104824,.0000000,.0000000,.0000000,.0000000
4127.98,.1920020,.1629128,.1382215,.1172660,.0994877,.0844046,.0715769,.0607253,.0515401,.0113806,.0104825,.0000000,.0000000,.0000000,.0000000
4128.98,.1919995,.1629136,.1382226,.1172669,.0994885,.0844052,.0715757,.0607243,.0515405,.0113807,.0104826,.0000000,.0000000,.0000000,.0000000
4129.98,.1920012,.1629132,.1382223,.1172667,.0994883,.0844051,.0715756,.0607241,.0515404,.0113807,.0104825,.0000000,.0000000,.0000000,.0000000
