Time (days),up1,up2,up3,up4,up5,up6,up7,up8,up9,up10,up11,up12,up13,up14,up15
608.98,.0000028,.0000000,.0099973,.0083050,.2518037,.1200101,.1990502,.1685271,.1701357,.0375665,.0346017,.0000000,.0000000,.0000000,.0000000
609.98,.0000028,.0000000,.0073563,.0061097,.2530442,.1206013,.2000308,.1693573,.1709738,.0377516,.0347722,.0000000,.0000000,.0000000,.0000000
610.98,.0000028,.0000000,.0073563,.0061097,.2530442,.1206013,.2000308,.1693573,.1709738,.0377516,.0347722,.0000000,.0000000,.0000000,.0000000
611.98,.0000028,.0000000,.0073563,.0061097,.2530442,.1206013,.2000308,.1693573,.1709738,.0377516,.0347722,.0000000,.0000000,.0000000,.0000000
612.98,.0000052,.0000000,.0073563,.0061097,.2530436,.1206010,.2000303,.1693569,.1709734,.0377515,.0347721,.0000000,.0000000,.0000000,.0000000
613.98,.0000052,.0000000,.0073563,.0061097,.2530436,.1206010,.2000303,.1693569,.1709734,.0377515,.0347721,.0000000,.0000000,.0000000,.0000000
614.98,.0000052,.0000000,.0073566,.0061099,.2530522,.1206051,.2000371,.1693627,.1709555,.0377475,.0347684,.0000000,.0000000,.0000000,.0000000
615.98,.0000052,.0000000,.0073566,.0061099,.2530522,.1206051,.2000371,.1693627,.1709555,.0377475,.0347684,.0000000,.0000000,.0000000,.0000000
616.98,.0000052,.0000000,.0073566,.0061099,.2530522,.1206051,.2000371,.1693627,.1709555,.0377475,.0347684,.0000000,.0000000,.0000000,.0000000
617.98,.0000029,.0000000,.0075404,.0062625,.2547171,.1110529,.2008805,.1700251,.1752017,.0386850,.0356319,.0000000,.0000000,.0000000,.0000000
618.98,.0000029,.0000000,.0054878,.0045569,.2556878,.1114761,.2016460,.1706730,.1758694,.0388324,.0357677,.0000000,.0000000,.0000000,.0000000
619.98,.0000029,.0000000,.0054878,.0045569,.2556878,.1114761,.2016460,.1706730,.1758694,.0388324,.0357677,.0000000,.0000000,.0000000,.0000000
620.98,.0000029,.0000000,.0075404,.0062625,.2547171,.1110529,.2008805,.1700251,.1752017,.0386850,.0356319,.0000000,.0000000,.0000000,.0000000
621.98,.0000029,.0000000,.0054878,.0045569,.2556878,.1114761,.2016460,.1706730,.1758694,.0388324,.0357677,.0000000,.0000000,.0000000,.0000000
622.98,.0000029,.0000000,.0054878,.0045569,.2556878,.1114761,.2016460,.1706730,.1758694,.0388324,.0357677,.0000000,.0000000,.0000000,.0000000
623.98,.0000016,.0000000,.0055864,.0046388,.2551248,.1007061,.2052696,.1737400,.1790034,.0395244,.0364050,.0000000,.0000000,.0000000,.0000000
624.98,.0000015,.0000000,.0054880,.0045571,.2556976,.1114804,.2016537,.1706795,.1758502,.0388281,.0357638,.0000000,.0000000,.0000000,.0000000
625.98,.0000016,.0000000,.0056364,.0046803,.2574078,.1016073,.2023134,.1711784,.1805777,.0398719,.0367252,.0000000,.0000000,.0000000,.0000000
626.98,.0000008,.0000000,.0056364,.0046803,.2574080,.1016073,.2023136,.1711785,.1805779,.0398720,.0367252,.0000000,.0000000,.0000000,.0000000
627.98,.0000008,.0000000,.0040595,.0033705,.2581588,.1019037,.2029037,.1716778,.1811046,.0399883,.0368323,.0000000,.0000000,.0000000,.0000000
628.98,.0000008,.0000000,.0041351,.0034333,.2571847,.0909585,.2066829,.1748755,.1844778,.0407331,.0375183,.0000000,.0000000,.0000000,.0000000
629.98,.0000008,.0000000,.0041351,.0034333,.2571847,.0909585,.2066829,.1748755,.1844778,.0407331,.0375183,.0000000,.0000000,.0000000,.0000000
630.98,.0000008,.0000000,.0041353,.0034334,.2571953,.0909622,.2066914,.1748827,.1844565,.0407283,.0375139,.0000000,.0000000,.0000000,.0000000
631.98,.0000009,.0000000,.0041779,.0034688,.2598466,.0918999,.2032983,.1719436,.1863280,.0411415,.0378945,.0000000,.0000000,.0000000,.0000000
632.98,.0000009,.0000000,.0041779,.0034688,.2598466,.0918999,.2032983,.1719436,.1863280,.0411415,.0378945,.0000000,.0000000,.0000000,.0000000
633.98,.0000009,.0000000,.0030363,.0025207,.2589034,.0812006,.2076563,.1756295,.1903222,.0420234,.0387068,.0000000,.0000000,.0000000,.0000000
634.98,.0000009,.0000000,.0030363,.0025207,.2589034,.0812006,.2076563,.1756295,.1903222,.0420234,.0387068,.0000000,.0000000,.0000000,.0000000
635.98,.0000009,.0000000,.0030363,.0025207,.2589034,.0812006,.2076563,.1756295,.1903222,.0420234,.0387068,.0000000,.0000000,.0000000,.0000000
636.98,.0000004,.0000000,.0030363,.0025207,.2589035,.0812007,.2076564,.1756296,.1903223,.0420234,.0387068,.0000000,.0000000,.0000000,.0000000
637.98,.0000004,.0000000,.0030725,.0025507,.2619842,.0821669,.2037727,.1722675,.1925221,.0425089,.0391540,.0000000,.0000000,.0000000,.0000000
638.98,.0000017,.0000000,.0021443,.0017800,.2593401,.0813376,.2080065,.1759257,.1906115,.0420872,.0387656,.0000000,.0000000,.0000000,.0000000
639.98,.0000009,.0000000,.0021697,.0018011,.2624195,.0823034,.2041112,.1725537,.1928419,.0425796,.0392191,.0000000,.0000000,.0000000,.0000000
640.98,.0000017,.0000000,.0021697,.0018011,.2624192,.0823033,.2041111,.1725536,.1928417,.0425795,.0392190,.0000000,.0000000,.0000000,.0000000
641.98,.0000017,.0000000,.0021697,.0018011,.2624192,.0823033,.2041111,.1725536,.1928417,.0425795,.0392190,.0000000,.0000000,.0000000,.0000000
642.98,.0000017,.0000000,.0021697,.0018011,.2624192,.0823033,.2041111,.1725536,.1928417,.0425795,.0392190,.0000000,.0000000,.0000000,.0000000
643.98,.2392123,.0000153,.0000012,.0000010,.2661784,.0177814,.0006615,.0005501,.3339821,.0737186,.0678982,.0000000,.0000000,.0000000,.0000000
644.98,.1401547,.0000173,.0000013,.0000011,.3008359,.0200966,.0007477,.0006217,.3774679,.0833170,.0767388,.0000000,.0000000,.0000000,.0000000
645.98,.0478287,.0000192,.0000015,.0000012,.3334314,.0222741,.0006045,.0005026,.4180692,.0922768,.0849910,.0000000,.0000000,.0000000,.0000000
646.98,.0117223,.0000199,.0000015,.0000013,.3460751,.0231187,.0006274,.0005217,.4339224,.0957759,.0882139,.0000000,.0000000,.0000000,.0000000
647.98,.0034829,.0000200,.0000016,.0000013,.3489604,.0233115,.0006326,.0005260,.4375400,.0965744,.0889493,.0000000,.0000000,.0000000,.0000000
648.98,.0014501,.0000201,.0000016,.0000013,.3496722,.0233590,.0006339,.0005271,.4384326,.0967714,.0891307,.0000000,.0000000,.0000000,.0000000
649.98,.0005717,.0000201,.0000016,.0000013,.3499798,.0233796,.0006345,.0005275,.4388183,.0968565,.0892092,.0000000,.0000000,.0000000,.0000000
650.98,.0003514,.0000201,.0000016,.0000013,.3500570,.0233847,.0006346,.0005277,.4389150,.0968779,.0892288,.0000000,.0000000,.0000000,.0000000
651.98,.0002127,.0000201,.0000016,.0000013,.3501055,.0233880,.0006347,.0005277,.4389759,.0968913,.0892412,.0000000,.0000000,.0000000,.0000000
652.98,.0001268,.0000201,.0000016,.0000013,.3501356,.0233900,.0006348,.0005278,.4390136,.0968996,.0892489,.0000000,.0000000,.0000000,.0000000
653.98,.0000744,.0000201,.0000016,.0000013,.3503171,.0234021,.0006351,.0005280,.4389172,.0968761,.0892270,.0000000,.0000000,.0000000,.0000000
654.98,.0000744,.0000201,.0000016,.0000013,.3503171,.0234021,.0006351,.0005280,.4389172,.0968761,.0892270,.0000000,.0000000,.0000000,.0000000
655.98,.0000429,.0000201,.0000016,.0000013,.3503281,.0234028,.0006351,.0005281,.4389310,.0968792,.0892298,.0000000,.0000000,.0000000,.0000000
656.98,.2631344,.2232416,.1892789,.1605826,.0605846,.0047468,.0000998,.0000830,.0689943,.0152282,.0140258,.0000000,.0000000,.0000000,.0000000
657.98,.1923226,.1632364,.1384660,.1174734,.0996819,.0845690,.0708128,.0600750,.0515120,.0113742,.0104766,.0000000,.0000000,.0000000,.0000000
658.98,.1923032,.1632122,.1384472,.1174575,.0996790,.0845667,.0708576,.0601131,.0515125,.0113744,.0104767,.0000000,.0000000,.0000000,.0000000
659.98,.1922225,.1631995,.1384349,.1174471,.0996843,.0845713,.0709108,.0601585,.0515177,.0113755,.0104778,.0000000,.0000000,.0000000,.0000000
660.98,.1920927,.1631869,.1384192,.1174337,.0997039,.0845878,.0709732,.0602116,.0515318,.0113786,.0104806,.0000000,.0000000,.0000000,.0000000
661.98,.1919807,.1632010,.1384237,.1174375,.0997499,.0846268,.0709594,.0601997,.0515530,.0113833,.0104850,.0000000,.0000000,.0000000,.0000000
662.98,.1918262,.1632065,.1384375,.1174492,.0998055,.0846740,.0709501,.0601916,.0515798,.0113892,.0104904,.0000000,.0000000,.0000000,.0000000
663.98,.1917039,.1631965,.1384210,.1174352,.0998461,.0847084,.0709806,.0602175,.0516019,.0113941,.0104949,.0000000,.0000000,.0000000,.0000000
664.98,.1916190,.1632001,.1384159,.1174309,.0998947,.0847496,.0709632,.0602026,.0516252,.0113992,.0104996,.0000000,.0000000,.0000000,.0000000
665.98,.1915046,.1632140,.1384203,.1174346,.0999463,.0847933,.0709432,.0601854,.0516492,.0114045,.0105045,.0000000,.0000000,.0000000,.0000000
666.98,.1912286,.1632429,.1384329,.1174454,.1000320,.0848660,.0709455,.0601872,.0516922,.0114140,.0105132,.0000000,.0000000,.0000000,.0000000
667.98,.1913884,.1631459,.1383359,.1173630,.1000604,.0848900,.0709678,.0602060,.0517084,.0114176,.0105165,.0000000,.0000000,.0000000,.0000000
668.98,.1914716,.1631762,.1382875,.1173219,.1000510,.0848820,.0709635,.0602024,.0517092,.0114178,.0105167,.0000000,.0000000,.0000000,.0000000
669.98,.1913102,.1631672,.1383006,.1173330,.1001196,.0849402,.0709484,.0601893,.0517427,.0114252,.0105235,.0000000,.0000000,.0000000,.0000000
670.98,.1910030,.1631672,.1382778,.1173137,.1002072,.0850144,.0710134,.0602444,.0517901,.0114356,.0105331,.0000000,.0000000,.0000000,.0000000
671.98,.1908382,.1631537,.1382490,.1172892,.1002642,.0850627,.0710571,.0602815,.0518220,.0114427,.0105396,.0000000,.0000000,.0000000,.0000000
672.98,.1904368,.1631812,.1382423,.1172836,.1003960,.0851746,.0710830,.0603032,.0518888,.0114574,.0105532,.0000000,.0000000,.0000000,.0000000
673.98,.1900804,.1631569,.1382674,.1173049,.1005167,.0852769,.0710962,.0603140,.0519500,.0114709,.0105656,.0000000,.0000000,.0000000,.0000000
674.98,.1896893,.1631497,.1382341,.1172766,.1006721,.0854087,.0711287,.0603413,.0520293,.0114884,.0105818,.0000000,.0000000,.0000000,.0000000
675.98,.1891621,.1630795,.1382482,.1172884,.1008132,.0855282,.0712363,.0604325,.0521080,.0115058,.0105978,.0000000,.0000000,.0000000,.0000000
676.98,.1883310,.1631113,.1382557,.1172948,.1010543,.0857326,.0713244,.0605069,.0522326,.0115333,.0106231,.0000000,.0000000,.0000000,.0000000
677.98,.1873278,.1630214,.1382932,.1173266,.1013595,.0859915,.0714516,.0606143,.0523907,.0115682,.0106553,.0000000,.0000000,.0000000,.0000000
678.98,.1864792,.1629773,.1382520,.1172915,.1016508,.0862384,.0715661,.0607109,.0525450,.0116023,.0106866,.0000000,.0000000,.0000000,.0000000
679.98,.1878705,.1625461,.1378829,.1169783,.1016305,.0862211,.0714459,.0606083,.0525328,.0115996,.0106841,.0000000,.0000000,.0000000,.0000000
680.98,.1876442,.1627400,.1376590,.1167883,.1017385,.0863125,.0715311,.0606806,.0525955,.0116134,.0106969,.0000000,.0000000,.0000000,.0000000
681.98,.1920002,.1619474,.1367798,.1160423,.1012357,.0858859,.0711827,.0603850,.0523393,.0115569,.0106448,.0000000,.0000000,.0000000,.0000000
682.98,.0000000,.2017384,.1695148,.1438145,.1249112,.1059715,.0876904,.0743878,.0645782,.0142593,.0131339,.0000000,.0000000,.0000000,.0000000
683.98,.1911260,.1629562,.1372212,.1164170,.1009910,.0856783,.0710106,.0602390,.0522127,.0115289,.0106191,.0000000,.0000000,.0000000,.0000000
684.98,.1910376,.1629246,.1371383,.1163466,.1010613,.0857379,.0710601,.0602810,.0522491,.0115369,.0106264,.0000000,.0000000,.0000000,.0000000
685.98,.1917298,.1629443,.1370955,.1163103,.1008985,.0855997,.0709456,.0601838,.0521649,.0115183,.0106093,.0000000,.0000000,.0000000,.0000000
686.98,.1926567,.1634691,.1383656,.1173883,.0998170,.0846834,.0704251,.0597439,.0515739,.0113879,.0104892,.0000000,.0000000,.0000000,.0000000
687.98,.1921164,.1630000,.1382793,.1173151,.0995377,.0844468,.0713917,.0605678,.0514994,.0113716,.0104741,.0000000,.0000000,.0000000,.0000000
688.98,.0000000,.0000000,.2143727,.1818721,.1543207,.1309243,.1107763,.0939815,.0798714,.0176364,.0162446,.0000000,.0000000,.0000000,.0000000
689.98,.0000000,.0000000,.2143329,.1818383,.1542969,.1309042,.1108315,.0940283,.0798823,.0176388,.0162468,.0000000,.0000000,.0000000,.0000000
690.98,.0000000,.0000000,.2143146,.1818228,.1542870,.1308957,.1108592,.0940519,.0798830,.0176390,.0162469,.0000000,.0000000,.0000000,.0000000
691.98,.0000000,.0000000,.2143070,.1818163,.1542851,.1308941,.1108683,.0940596,.0798834,.0176391,.0162470,.0000000,.0000000,.0000000,.0000000
692.98,.0000000,.0000000,.2142975,.1818082,.1542843,.1308935,.1108778,.0940676,.0798845,.0176393,.0162473,.0000000,.0000000,.0000000,.0000000
693.98,.0000000,.0000000,.2142871,.1817995,.1542843,.1308935,.1108871,.0940756,.0798858,.0176396,.0162475,.0000000,.0000000,.0000000,.0000000
694.98,.0000000,.0000000,.0000000,.2313784,.1963629,.1665925,.1411300,.1197334,.1016735,.0224506,.0206788,.0000000,.0000000,.0000000,.0000000
695.98,.2746162,.0000000,.0000000,.1678265,.1424371,.1208424,.1023806,.0868588,.0737528,.0162854,.0150002,.0000000,.0000000,.0000000,.0000000
696.98,.0000000,.0000000,.0000000,.2313586,.1963617,.1665915,.1411408,.1197426,.1016748,.0224509,.0206791,.0000000,.0000000,.0000000,.0000000
697.98,.2746009,.0000000,.0000000,.1678206,.1424383,.1208434,.1023894,.0868663,.0737548,.0162858,.0150006,.0000000,.0000000,.0000000,.0000000
698.98,.0000000,.0000000,.0000000,.2313454,.1963599,.1665900,.1411503,.1197506,.1016741,.0224507,.0206789,.0000000,.0000000,.0000000,.0000000
699.98,.0000000,.0000000,.0000000,.2313360,.1963569,.1665874,.1411584,.1197575,.1016742,.0224507,.0206790,.0000000,.0000000,.0000000,.0000000
700.98,.2745564,.0000000,.0000000,.1678176,.1424467,.1208506,.1024031,.0868778,.0737594,.0162868,.0150015,.0000000,.0000000,.0000000,.0000000
701.98,.2747703,.0000000,.0000000,.1677751,.1424031,.1208135,.1023715,.0868511,.0737366,.0162818,.0149969,.0000000,.0000000,.0000000,.0000000
702.98,.2293930,.0000000,.1651143,.1400816,.1188482,.1008298,.0855144,.0725497,.0615568,.0135924,.0125197,.0000000,.0000000,.0000000,.0000000
703.98,.1920027,.1629122,.1382137,.1172594,.0994861,.0844032,.0715930,.0607389,.0515314,.0113787,.0104807,.0000000,.0000000,.0000000,.0000000
704.98,.1919939,.1629106,.1382129,.1172587,.0994865,.0844035,.0715972,.0607425,.0515338,.0113792,.0104812,.0000000,.0000000,.0000000,.0000000
705.98,.1919877,.1629097,.1382127,.1172585,.0994870,.0844039,.0715981,.0607433,.0515373,.0113800,.0104819,.0000000,.0000000,.0000000,.0000000
706.98,.1919810,.1629105,.1382135,.1172592,.0994879,.0844047,.0715988,.0607438,.0515383,.0113802,.0104821,.0000000,.0000000,.0000000,.0000000
707.98,.0000000,.0000000,.2142483,.1817665,.1542192,.1308383,.1109867,.0941602,.0798912,.0176408,.0162487,.0000000,.0000000,.0000000,.0000000
708.98,.0000000,.0000000,.2142477,.1817660,.1542199,.1308389,.1109864,.0941599,.0798915,.0176409,.0162487,.0000000,.0000000,.0000000,.0000000
709.98,.0000000,.0000000,.2142471,.1817655,.1542207,.1308396,.1109860,.0941596,.0798918,.0176410,.0162488,.0000000,.0000000,.0000000,.0000000
710.98,.0000000,.0000000,.0000000,.2313254,.1962721,.1665156,.1412475,.1198332,.1016758,.0224511,.0206793,.0000000,.0000000,.0000000,.0000000
711.98,.0000000,.0000000,.0000000,.2313251,.1962729,.1665163,.1412467,.1198325,.1016760,.0224512,.0206794,.0000000,.0000000,.0000000,.0000000
712.98,.0000000,.0000000,.0000000,.2313248,.1962736,.1665169,.1412459,.1198319,.1016762,.0224512,.0206794,.0000000,.0000000,.0000000,.0000000
713.98,.2746458,.0000000,.0000000,.1677922,.1423686,.1207843,.1024527,.0869201,.0737513,.0162851,.0149999,.0000000,.0000000,.0000000,.0000000
714.98,.0000000,.0000000,.0000000,.2313246,.1962745,.1665176,.1412451,.1198312,.1016763,.0224512,.0206794,.0000000,.0000000,.0000000,.0000000
715.98,.0000000,.0000000,.0000000,.2313242,.1962754,.1665184,.1412442,.1198304,.1016766,.0224513,.0206795,.0000000,.0000000,.0000000,.0000000
716.98,.0000000,.0000000,.0000000,.2313243,.1962754,.1665184,.1412443,.1198305,.1016764,.0224513,.0206794,.0000000,.0000000,.0000000,.0000000
717.98,.0000000,.0000000,.0000000,.2313219,.1962760,.1665189,.1412447,.1198309,.1016767,.0224513,.0206795,.0000000,.0000000,.0000000,.0000000
718.98,.0000000,.0000000,.0000000,.2313231,.1962757,.1665187,.1412445,.1198307,.1016765,.0224513,.0206795,.0000000,.0000000,.0000000,.0000000
719.98,.0000000,.0000000,.0000000,.2313243,.1962755,.1665185,.1412443,.1198305,.1016764,.0224512,.0206794,.0000000,.0000000,.0000000,.0000000
720.98,.0000000,.0000000,.0000000,.2313246,.1962746,.1665177,.1412452,.1198312,.1016761,.0224512,.0206794,.0000000,.0000000,.0000000,.0000000
721.98,.2746950,.0000000,.0000000,.1677816,.1423588,.1207760,.1024457,.0869141,.0737461,.0162839,.0149988,.0000000,.0000000,.0000000,.0000000
722.98,.0000000,.0000000,.0000000,.2313301,.1962688,.1665128,.1412494,.1198349,.1016742,.0224508,.0206790,.0000000,.0000000,.0000000,.0000000
723.98,.0000000,.0000000,.0000000,.2313270,.1962662,.1665106,.1412535,.1198383,.1016745,.0224508,.0206791,.0000000,.0000000,.0000000,.0000000
724.98,.0000000,.0000000,.0000000,.2313267,.1962665,.1665109,.1412531,.1198379,.1016748,.0224509,.0206791,.0000000,.0000000,.0000000,.0000000
725.98,.0000000,.0000000,.0000000,.2313262,.1962667,.1665110,.1412532,.1198380,.1016749,.0224509,.0206791,.0000000,.0000000,.0000000,.0000000
726.98,.0000000,.0000000,.0000000,.2313260,.1962671,.1665114,.1412528,.1198377,.1016749,.0224509,.0206791,.0000000,.0000000,.0000000,.0000000
727.98,.0000000,.0000000,.0000000,.2313258,.1962676,.1665118,.1412523,.1198373,.1016750,.0224510,.0206792,.0000000,.0000000,.0000000,.0000000
728.98,.0000000,.0000000,.0000000,.2313255,.1962681,.1665123,.1412519,.1198369,.1016752,.0224510,.0206792,.0000000,.0000000,.0000000,.0000000
729.98,.0000000,.0000000,.0000000,.2313253,.1962687,.1665127,.1412514,.1198365,.1016752,.0224510,.0206792,.0000000,.0000000,.0000000,.0000000
730.98,.0000000,.0000000,.0000000,.2313253,.1962687,.1665127,.1412514,.1198365,.1016752,.0224510,.0206792,.0000000,.0000000,.0000000,.0000000
733.98,.0000000,.0000000,.0000000,.0000000,.2553345,.2166237,.1837589,.1558995,.1322735,.0292074,.0269024,.0000000,.0000000,.0000000,.0000000
734.98,.0000000,.0000000,.0000000,.0000000,.2553345,.2166237,.1837589,.1558995,.1322735,.0292074,.0269024,.0000000,.0000000,.0000000,.0000000
735.98,.3300700,.0000000,.0000000,.0000000,.1710567,.1451231,.1231051,.1044413,.0886141,.0195670,.0180228,.0000000,.0000000,.0000000,.0000000
736.98,.0000000,.0000000,.0000000,.0000000,.2553345,.2166237,.1837589,.1558995,.1322735,.0292074,.0269024,.0000000,.0000000,.0000000,.0000000
737.98,.0000000,.0000000,.0000000,.0000000,.2553339,.2166232,.1837596,.1559002,.1322733,.0292074,.0269024,.0000000,.0000000,.0000000,.0000000
738.98,.0000000,.0000000,.0000000,.0000000,.2553339,.2166232,.1837596,.1559002,.1322733,.0292074,.0269024,.0000000,.0000000,.0000000,.0000000
739.98,.0000000,.0000000,.0000000,.0000000,.2553339,.2166232,.1837596,.1559002,.1322733,.0292074,.0269024,.0000000,.0000000,.0000000,.0000000
740.98,.0000000,.0000000,.0000000,.0000000,.2553345,.2166237,.1837589,.1558995,.1322735,.0292074,.0269024,.0000000,.0000000,.0000000,.0000000
741.98,.0000000,.0000000,.0000000,.0000000,.2553345,.2166237,.1837589,.1558995,.1322735,.0292074,.0269024,.0000000,.0000000,.0000000,.0000000
742.98,.0000000,.0000000,.0000000,.0000000,.2553327,.2166221,.1837609,.1559013,.1322732,.0292074,.0269024,.0000000,.0000000,.0000000,.0000000
743.98,.0000000,.0000000,.0000000,.0000000,.2553311,.2166208,.1837627,.1559028,.1322730,.0292073,.0269023,.0000000,.0000000,.0000000,.0000000
744.98,.0000000,.0000000,.0000000,.0000000,.2553301,.2166200,.1837637,.1559036,.1322729,.0292073,.0269023,.0000000,.0000000,.0000000,.0000000
745.98,.3300947,.0000000,.0000000,.0000000,.1710470,.1451149,.1231043,.1044407,.0886103,.0195661,.0180220,.0000000,.0000000,.0000000,.0000000
746.98,.0000000,.0000000,.0000000,.0000000,.2553306,.2166203,.1837632,.1559032,.1322730,.0292073,.0269023,.0000000,.0000000,.0000000,.0000000
747.98,.0000000,.0000000,.0000000,.0000000,.2553305,.2166203,.1837632,.1559032,.1322730,.0292073,.0269023,.0000000,.0000000,.0000000,.0000000
748.98,.0000000,.0000000,.0000000,.0000000,.2553310,.2166207,.1837627,.1559028,.1322731,.0292074,.0269024,.0000000,.0000000,.0000000,.0000000
749.98,.0000000,.0000000,.0000000,.0000000,.2553314,.2166210,.1837620,.1559022,.1322735,.0292074,.0269024,.0000000,.0000000,.0000000,.0000000
750.98,.3300812,.0000000,.0000000,.0000000,.1710511,.1451184,.1231056,.1044417,.0886128,.0195667,.0180225,.0000000,.0000000,.0000000,.0000000
